Latitude,Longitude,Image DateTime,Predicted Class,object_length,count
55.3466,-0.8695,2024-05-23 07:52:00,noncopepod,37.0,1
55.3466,-0.8695,2024-05-23 07:52:00,noncopepod,39.0,1
55.3466,-0.8695,2024-05-23 07:52:00,noncopepod,40.0,1
55.3466,-0.8695,2024-05-23 07:52:00,noncopepod,45.0,2
55.3466,-0.8695,2024-05-23 07:52:00,noncopepod,47.0,1
55.3466,-0.8695,2024-05-23 07:52:00,noncopepod,49.0,1
55.3466,-0.8695,2024-05-23 07:52:00,noncopepod,55.0,1
55.3466,-0.8695,2024-05-23 07:52:00,noncopepod,58.0,1
55.3466,-0.8695,2024-05-23 07:52:00,noncopepod,61.0,1
55.3466,-0.8695,2024-05-23 07:52:00,noncopepod,75.0,1
55.3466,-0.8695,2024-05-23 07:52:00,noncopepod,82.0,1
55.3466,-0.8695,2024-05-23 07:52:00,noncopepod,206.0,1
55.3466,-0.8695,2024-05-23 07:52:00,noncopepod,519.0,1
55.3466,-0.8695,2024-05-23 07:52:00,noncopepod,735.0,1
55.3466,-0.8695,2024-05-23 07:52:00,noncopepod,759.0,2
55.3466,-0.8695,2024-05-23 07:52:00,noncopepod,783.0,1
55.3466,-0.8695,2024-05-23 07:52:00,noncopepod,799.0,1
55.3466,-0.8695,2024-05-23 07:52:00,noncopepod,863.0,2
55.3466,-0.8695,2024-05-23 07:52:00,noncopepod,1015.0,1
55.3466,-0.8695,2024-05-23 07:52:00,noncopepod,1031.0,2
55.3466,-0.8695,2024-05-23 07:52:00,noncopepod,1047.0,1
55.3466,-0.8695,2024-05-23 07:52:00,noncopepod,1079.0,1
55.3466,-0.8695,2024-05-23 07:52:00,noncopepod,1199.0,1
55.3466,-0.8695,2024-05-23 07:52:00,noncopepod,1207.0,1
55.3466,-0.8695,2024-05-23 07:52:00,noncopepod,1231.0,1
55.3466,-0.8695,2024-05-23 07:52:00,noncopepod,1351.0,1
55.3466,-0.8695,2024-05-23 07:52:00,noncopepod,1543.0,1
55.3466,-0.8695,2024-05-23 07:52:00,noncopepod,1679.0,1
55.3466,-0.8695,2024-05-23 07:52:00,noncopepod,1727.0,1
55.3466,-0.8695,2024-05-23 07:52:00,noncopepod,1735.0,1
55.3466,-0.8695,2024-05-23 07:52:00,noncopepod,1767.0,1
55.3466,-0.8695,2024-05-23 07:52:00,noncopepod,2127.0,1
55.3466,-0.8695,2024-05-23 07:52:00,noncopepod,2231.0,1
55.3466,-0.8695,2024-05-23 07:52:00,noncopepod,2359.0,1
55.3466,-0.8695,2024-05-23 07:52:00,noncopepod,2863.0,1
55.3466,-0.8695,2024-05-23 07:52:00,noncopepod,3439.0,1
55.3466,-0.8695,2024-05-23 07:53:00,copepod,17.0,1
55.3466,-0.8695,2024-05-23 07:53:00,copepod,18.0,2
55.3466,-0.8695,2024-05-23 07:53:00,copepod,19.0,2
55.3466,-0.8695,2024-05-23 07:53:00,copepod,20.0,1
55.3466,-0.8695,2024-05-23 07:53:00,copepod,22.0,1
55.3466,-0.8695,2024-05-23 07:53:00,copepod,23.0,1
55.3466,-0.8695,2024-05-23 07:53:00,copepod,24.0,2
55.3466,-0.8695,2024-05-23 07:53:00,copepod,30.0,1
55.3466,-0.8695,2024-05-23 07:53:00,copepod,34.0,2
55.3466,-0.8695,2024-05-23 07:53:00,copepod,50.0,1
55.3466,-0.8695,2024-05-23 07:53:00,copepod,92.0,1
55.3466,-0.8695,2024-05-23 07:53:00,detritus,0.0,3
55.3466,-0.8695,2024-05-23 07:53:00,detritus,20.0,3
55.3466,-0.8695,2024-05-23 07:53:00,detritus,21.0,1
55.3466,-0.8695,2024-05-23 07:53:00,detritus,22.0,3
55.3466,-0.8695,2024-05-23 07:53:00,detritus,23.0,3
55.3466,-0.8695,2024-05-23 07:53:00,detritus,24.0,1
55.3466,-0.8695,2024-05-23 07:53:00,detritus,26.0,1
55.3466,-0.8695,2024-05-23 07:53:00,detritus,28.0,1
55.3466,-0.8695,2024-05-23 07:53:00,detritus,30.0,1
55.3466,-0.8695,2024-05-23 07:53:00,detritus,58.0,1
55.3466,-0.8695,2024-05-23 07:53:00,detritus,75.0,1
55.3466,-0.8695,2024-05-23 07:53:00,noncopepod,8.0,1
55.3466,-0.8695,2024-05-23 07:53:00,noncopepod,33.0,1
55.3466,-0.8695,2024-05-23 07:53:00,noncopepod,34.0,1
55.3466,-0.8695,2024-05-23 07:53:00,noncopepod,48.0,1
55.3466,-0.8695,2024-05-23 07:53:00,noncopepod,101.0,1
55.3466,-0.8695,2024-05-23 07:53:00,noncopepod,2487.0,1
55.3467,-0.8696,2024-05-23 07:52:00,copepod,0.0,1
55.3467,-0.8696,2024-05-23 07:52:00,copepod,8.0,1
55.3467,-0.8696,2024-05-23 07:52:00,copepod,13.0,3
55.3467,-0.8696,2024-05-23 07:52:00,copepod,14.0,3
55.3467,-0.8696,2024-05-23 07:52:00,copepod,16.0,6
55.3467,-0.8696,2024-05-23 07:52:00,copepod,17.0,2
55.3467,-0.8696,2024-05-23 07:52:00,copepod,18.0,10
55.3467,-0.8696,2024-05-23 07:52:00,copepod,19.0,8
55.3467,-0.8696,2024-05-23 07:52:00,copepod,20.0,7
55.3467,-0.8696,2024-05-23 07:52:00,copepod,21.0,10
55.3467,-0.8696,2024-05-23 07:52:00,copepod,22.0,4
55.3467,-0.8696,2024-05-23 07:52:00,copepod,23.0,10
55.3467,-0.8696,2024-05-23 07:52:00,copepod,24.0,7
55.3467,-0.8696,2024-05-23 07:52:00,copepod,25.0,10
55.3467,-0.8696,2024-05-23 07:52:00,copepod,26.0,4
55.3467,-0.8696,2024-05-23 07:52:00,copepod,27.0,13
55.3467,-0.8696,2024-05-23 07:52:00,copepod,28.0,6
55.3467,-0.8696,2024-05-23 07:52:00,copepod,29.0,2
55.3467,-0.8696,2024-05-23 07:52:00,copepod,30.0,3
55.3467,-0.8696,2024-05-23 07:52:00,copepod,31.0,5
55.3467,-0.8696,2024-05-23 07:52:00,copepod,32.0,2
55.3467,-0.8696,2024-05-23 07:52:00,copepod,33.0,5
55.3467,-0.8696,2024-05-23 07:52:00,copepod,34.0,2
55.3467,-0.8696,2024-05-23 07:52:00,copepod,38.0,1
55.3467,-0.8696,2024-05-23 07:52:00,copepod,40.0,1
55.3467,-0.8696,2024-05-23 07:52:00,copepod,41.0,2
55.3467,-0.8696,2024-05-23 07:52:00,copepod,57.0,1
55.3467,-0.8696,2024-05-23 07:52:00,copepod,63.0,1
55.3467,-0.8696,2024-05-23 07:52:00,copepod,103.0,1
55.3467,-0.8696,2024-05-23 07:52:00,copepod,1719.0,1
55.3467,-0.8696,2024-05-23 07:52:00,copepod,2823.0,1
55.3467,-0.8696,2024-05-23 07:52:00,copepod,3455.0,1
55.3467,-0.8696,2024-05-23 07:52:00,detritus,0.0,44
55.3467,-0.8696,2024-05-23 07:52:00,detritus,5.0,1
55.3467,-0.8696,2024-05-23 07:52:00,detritus,8.0,1
55.3467,-0.8696,2024-05-23 07:52:00,detritus,9.0,3
55.3467,-0.8696,2024-05-23 07:52:00,detritus,10.0,1
55.3467,-0.8696,2024-05-23 07:52:00,detritus,11.0,4
55.3467,-0.8696,2024-05-23 07:52:00,detritus,12.0,1
55.3467,-0.8696,2024-05-23 07:52:00,detritus,13.0,2
55.3467,-0.8696,2024-05-23 07:52:00,detritus,14.0,3
55.3467,-0.8696,2024-05-23 07:52:00,detritus,15.0,1
55.3467,-0.8696,2024-05-23 07:52:00,detritus,16.0,2
55.3467,-0.8696,2024-05-23 07:52:00,detritus,17.0,12
55.3467,-0.8696,2024-05-23 07:52:00,detritus,18.0,8
55.3467,-0.8696,2024-05-23 07:52:00,detritus,19.0,19
55.3467,-0.8696,2024-05-23 07:52:00,detritus,20.0,17
55.3467,-0.8696,2024-05-23 07:52:00,detritus,21.0,26
55.3467,-0.8696,2024-05-23 07:52:00,detritus,22.0,12
55.3467,-0.8696,2024-05-23 07:52:00,detritus,23.0,13
55.3467,-0.8696,2024-05-23 07:52:00,detritus,24.0,7
55.3467,-0.8696,2024-05-23 07:52:00,detritus,25.0,7
55.3467,-0.8696,2024-05-23 07:52:00,detritus,26.0,3
55.3467,-0.8696,2024-05-23 07:52:00,detritus,27.0,8
55.3467,-0.8696,2024-05-23 07:52:00,detritus,28.0,9
55.3467,-0.8696,2024-05-23 07:52:00,detritus,29.0,3
55.3467,-0.8696,2024-05-23 07:52:00,detritus,30.0,2
55.3467,-0.8696,2024-05-23 07:52:00,detritus,31.0,6
55.3467,-0.8696,2024-05-23 07:52:00,detritus,32.0,3
55.3467,-0.8696,2024-05-23 07:52:00,detritus,34.0,1
55.3467,-0.8696,2024-05-23 07:52:00,detritus,35.0,1
55.3467,-0.8696,2024-05-23 07:52:00,detritus,36.0,2
55.3467,-0.8696,2024-05-23 07:52:00,detritus,37.0,2
55.3467,-0.8696,2024-05-23 07:52:00,detritus,38.0,1
55.3467,-0.8696,2024-05-23 07:52:00,detritus,40.0,1
55.3467,-0.8696,2024-05-23 07:52:00,detritus,41.0,1
55.3467,-0.8696,2024-05-23 07:52:00,detritus,42.0,1
55.3467,-0.8696,2024-05-23 07:52:00,detritus,46.0,1
55.3467,-0.8696,2024-05-23 07:52:00,detritus,49.0,1
55.3467,-0.8696,2024-05-23 07:52:00,detritus,53.0,1
55.3467,-0.8696,2024-05-23 07:52:00,detritus,54.0,1
55.3467,-0.8696,2024-05-23 07:52:00,detritus,60.0,1
55.3467,-0.8696,2024-05-23 07:52:00,detritus,61.0,1
55.3467,-0.8696,2024-05-23 07:52:00,detritus,81.0,1
55.3467,-0.8696,2024-05-23 07:52:00,detritus,639.0,1
55.3467,-0.8696,2024-05-23 07:52:00,detritus,727.0,1
55.3467,-0.8696,2024-05-23 07:52:00,detritus,1727.0,1
55.3467,-0.8696,2024-05-23 07:52:00,detritus,1863.0,1
55.3467,-0.8696,2024-05-23 07:52:00,detritus,1895.0,1
55.3467,-0.8696,2024-05-23 07:52:00,detritus,2575.0,1
55.3467,-0.8696,2024-05-23 07:52:00,detritus,2959.0,1
55.3467,-0.8696,2024-05-23 07:52:00,detritus,2967.0,1
55.3467,-0.8696,2024-05-23 07:52:00,detritus,3031.0,1
55.3467,-0.8696,2024-05-23 07:52:00,detritus,3119.0,1
55.3467,-0.8696,2024-05-23 07:52:00,detritus,3175.0,1
55.3467,-0.8696,2024-05-23 07:52:00,detritus,3263.0,1
55.3467,-0.8696,2024-05-23 07:52:00,detritus,3303.0,1
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,0.0,12
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,8.0,2
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,10.0,1
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,13.0,1
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,14.0,1
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,16.0,2
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,18.0,2
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,20.0,2
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,21.0,1
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,22.0,4
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,23.0,1
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,24.0,3
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,25.0,1
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,28.0,1
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,29.0,1
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,30.0,2
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,31.0,1
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,33.0,1
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,34.0,1
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,35.0,1
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,37.0,3
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,38.0,2
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,40.0,1
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,42.0,1
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,45.0,1
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,47.0,1
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,49.0,1
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,57.0,1
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,61.0,1
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,82.0,1
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,101.0,1
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,1119.0,1
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,1135.0,1
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,1143.0,1
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,1167.0,1
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,1199.0,1
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,1303.0,1
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,1335.0,1
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,1407.0,1
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,1471.0,1
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,1847.0,1
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,2047.0,1
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,2191.0,1
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,2583.0,1
55.3467,-0.8696,2024-05-23 07:52:00,noncopepod,2823.0,1
55.3467,-0.8695,2024-05-23 07:52:00,copepod,0.0,2
55.3467,-0.8695,2024-05-23 07:52:00,copepod,10.0,1
55.3467,-0.8695,2024-05-23 07:52:00,copepod,13.0,1
55.3467,-0.8695,2024-05-23 07:52:00,copepod,14.0,1
55.3467,-0.8695,2024-05-23 07:52:00,copepod,15.0,1
55.3467,-0.8695,2024-05-23 07:52:00,copepod,16.0,4
55.3467,-0.8695,2024-05-23 07:52:00,copepod,17.0,6
55.3467,-0.8695,2024-05-23 07:52:00,copepod,18.0,4
55.3467,-0.8695,2024-05-23 07:52:00,copepod,19.0,5
55.3467,-0.8695,2024-05-23 07:52:00,copepod,20.0,5
55.3467,-0.8695,2024-05-23 07:52:00,copepod,21.0,5
55.3467,-0.8695,2024-05-23 07:52:00,copepod,22.0,4
55.3467,-0.8695,2024-05-23 07:52:00,copepod,23.0,4
55.3467,-0.8695,2024-05-23 07:52:00,copepod,24.0,9
55.3467,-0.8695,2024-05-23 07:52:00,copepod,25.0,9
55.3467,-0.8695,2024-05-23 07:52:00,copepod,26.0,5
55.3467,-0.8695,2024-05-23 07:52:00,copepod,27.0,1
55.3467,-0.8695,2024-05-23 07:52:00,copepod,28.0,4
55.3467,-0.8695,2024-05-23 07:52:00,copepod,31.0,3
55.3467,-0.8695,2024-05-23 07:52:00,copepod,32.0,1
55.3467,-0.8695,2024-05-23 07:52:00,copepod,33.0,1
55.3467,-0.8695,2024-05-23 07:52:00,copepod,34.0,1
55.3467,-0.8695,2024-05-23 07:52:00,copepod,35.0,1
55.3467,-0.8695,2024-05-23 07:52:00,copepod,37.0,1
55.3467,-0.8695,2024-05-23 07:52:00,copepod,41.0,2
55.3467,-0.8695,2024-05-23 07:52:00,copepod,42.0,1
55.3467,-0.8695,2024-05-23 07:52:00,copepod,47.0,1
55.3467,-0.8695,2024-05-23 07:52:00,copepod,48.0,1
55.3467,-0.8695,2024-05-23 07:52:00,copepod,60.0,1
55.3467,-0.8695,2024-05-23 07:52:00,copepod,72.0,1
55.3467,-0.8695,2024-05-23 07:52:00,copepod,212.0,1
55.3467,-0.8695,2024-05-23 07:52:00,copepod,1943.0,1
55.3467,-0.8695,2024-05-23 07:52:00,detritus,0.0,33
55.3467,-0.8695,2024-05-23 07:52:00,detritus,9.0,1
55.3467,-0.8695,2024-05-23 07:52:00,detritus,10.0,1
55.3467,-0.8695,2024-05-23 07:52:00,detritus,11.0,2
55.3467,-0.8695,2024-05-23 07:52:00,detritus,13.0,1
55.3467,-0.8695,2024-05-23 07:52:00,detritus,15.0,1
55.3467,-0.8695,2024-05-23 07:52:00,detritus,16.0,1
55.3467,-0.8695,2024-05-23 07:52:00,detritus,17.0,9
55.3467,-0.8695,2024-05-23 07:52:00,detritus,18.0,5
55.3467,-0.8695,2024-05-23 07:52:00,detritus,19.0,7
55.3467,-0.8695,2024-05-23 07:52:00,detritus,20.0,9
55.3467,-0.8695,2024-05-23 07:52:00,detritus,21.0,7
55.3467,-0.8695,2024-05-23 07:52:00,detritus,22.0,6
55.3467,-0.8695,2024-05-23 07:52:00,detritus,23.0,5
55.3467,-0.8695,2024-05-23 07:52:00,detritus,24.0,5
55.3467,-0.8695,2024-05-23 07:52:00,detritus,25.0,3
55.3467,-0.8695,2024-05-23 07:52:00,detritus,26.0,1
55.3467,-0.8695,2024-05-23 07:52:00,detritus,27.0,2
55.3467,-0.8695,2024-05-23 07:52:00,detritus,28.0,3
55.3467,-0.8695,2024-05-23 07:52:00,detritus,29.0,3
55.3467,-0.8695,2024-05-23 07:52:00,detritus,30.0,1
55.3467,-0.8695,2024-05-23 07:52:00,detritus,31.0,2
55.3467,-0.8695,2024-05-23 07:52:00,detritus,32.0,1
55.3467,-0.8695,2024-05-23 07:52:00,detritus,33.0,1
55.3467,-0.8695,2024-05-23 07:52:00,detritus,34.0,1
55.3467,-0.8695,2024-05-23 07:52:00,detritus,35.0,1
55.3467,-0.8695,2024-05-23 07:52:00,detritus,38.0,1
55.3467,-0.8695,2024-05-23 07:52:00,detritus,39.0,1
55.3467,-0.8695,2024-05-23 07:52:00,detritus,42.0,1
55.3467,-0.8695,2024-05-23 07:52:00,detritus,43.0,1
55.3467,-0.8695,2024-05-23 07:52:00,detritus,47.0,1
55.3467,-0.8695,2024-05-23 07:52:00,detritus,49.0,1
55.3467,-0.8695,2024-05-23 07:52:00,detritus,52.0,1
55.3467,-0.8695,2024-05-23 07:52:00,detritus,53.0,1
55.3467,-0.8695,2024-05-23 07:52:00,detritus,55.0,2
55.3467,-0.8695,2024-05-23 07:52:00,detritus,71.0,1
55.3467,-0.8695,2024-05-23 07:52:00,detritus,125.0,1
55.3467,-0.8695,2024-05-23 07:52:00,detritus,244.0,1
55.3467,-0.8695,2024-05-23 07:52:00,detritus,399.0,1
55.3467,-0.8695,2024-05-23 07:52:00,detritus,1727.0,1
55.3467,-0.8695,2024-05-23 07:52:00,detritus,2071.0,1
55.3467,-0.8695,2024-05-23 07:52:00,detritus,2095.0,1
55.3467,-0.8695,2024-05-23 07:52:00,detritus,2559.0,1
55.3467,-0.8695,2024-05-23 07:52:00,detritus,2639.0,1
55.3467,-0.8695,2024-05-23 07:52:00,detritus,2655.0,1
55.3467,-0.8695,2024-05-23 07:52:00,detritus,2983.0,1
55.3467,-0.8695,2024-05-23 07:52:00,detritus,3047.0,1
55.3467,-0.8695,2024-05-23 07:52:00,noncopepod,0.0,8
55.3467,-0.8695,2024-05-23 07:52:00,noncopepod,8.0,2
55.3467,-0.8695,2024-05-23 07:52:00,noncopepod,11.0,2
55.3467,-0.8695,2024-05-23 07:52:00,noncopepod,12.0,1
55.3467,-0.8695,2024-05-23 07:52:00,noncopepod,13.0,1
55.3467,-0.8695,2024-05-23 07:52:00,noncopepod,14.0,1
55.3467,-0.8695,2024-05-23 07:52:00,noncopepod,19.0,1
55.3467,-0.8695,2024-05-23 07:52:00,noncopepod,22.0,2
55.3467,-0.8695,2024-05-23 07:52:00,noncopepod,25.0,1
55.3467,-0.8695,2024-05-23 07:52:00,noncopepod,26.0,1
55.3467,-0.8695,2024-05-23 07:52:00,noncopepod,29.0,4
55.3467,-0.8695,2024-05-23 07:52:00,noncopepod,30.0,2
55.3467,-0.8695,2024-05-23 07:52:00,noncopepod,35.0,1
55.3467,-0.8695,2024-05-23 07:52:00,noncopepod,55.0,1
55.3467,-0.8695,2024-05-23 07:52:00,noncopepod,58.0,1
55.3467,-0.8695,2024-05-23 07:52:00,noncopepod,76.0,1
55.3467,-0.8695,2024-05-23 07:52:00,noncopepod,839.0,1
55.3467,-0.8695,2024-05-23 07:52:00,noncopepod,967.0,1
55.3467,-0.8695,2024-05-23 07:52:00,noncopepod,983.0,1
55.3467,-0.8695,2024-05-23 07:52:00,noncopepod,1015.0,1
55.3467,-0.8695,2024-05-23 07:52:00,noncopepod,1063.0,1
55.3467,-0.8695,2024-05-23 07:52:00,noncopepod,1079.0,2
55.3467,-0.8695,2024-05-23 07:52:00,noncopepod,1095.0,1
55.3467,-0.8695,2024-05-23 07:52:00,noncopepod,1159.0,1
55.3467,-0.8695,2024-05-23 07:52:00,noncopepod,1439.0,1
55.3467,-0.8695,2024-05-23 07:52:00,noncopepod,1463.0,1
55.3467,-0.8695,2024-05-23 07:52:00,noncopepod,1567.0,1
55.3467,-0.8695,2024-05-23 07:52:00,noncopepod,1663.0,1
55.3467,-0.8695,2024-05-23 07:52:00,noncopepod,1735.0,1
55.3467,-0.8695,2024-05-23 07:52:00,noncopepod,1831.0,1
55.3467,-0.8695,2024-05-23 07:52:00,noncopepod,1975.0,1
55.3467,-0.8695,2024-05-23 07:52:00,noncopepod,2623.0,1
55.3467,-0.8695,2024-05-23 07:52:00,noncopepod,2711.0,1
55.3468,-0.8697,2024-05-23 07:51:00,copepod,0.0,1
55.3468,-0.8697,2024-05-23 07:51:00,copepod,10.0,1
55.3468,-0.8697,2024-05-23 07:51:00,copepod,13.0,2
55.3468,-0.8697,2024-05-23 07:51:00,copepod,14.0,1
55.3468,-0.8697,2024-05-23 07:51:00,copepod,15.0,1
55.3468,-0.8697,2024-05-23 07:51:00,copepod,16.0,3
55.3468,-0.8697,2024-05-23 07:51:00,copepod,17.0,3
55.3468,-0.8697,2024-05-23 07:51:00,copepod,18.0,6
55.3468,-0.8697,2024-05-23 07:51:00,copepod,19.0,5
55.3468,-0.8697,2024-05-23 07:51:00,copepod,20.0,10
55.3468,-0.8697,2024-05-23 07:51:00,copepod,21.0,15
55.3468,-0.8697,2024-05-23 07:51:00,copepod,22.0,9
55.3468,-0.8697,2024-05-23 07:51:00,copepod,23.0,4
55.3468,-0.8697,2024-05-23 07:51:00,copepod,24.0,5
55.3468,-0.8697,2024-05-23 07:51:00,copepod,25.0,7
55.3468,-0.8697,2024-05-23 07:51:00,copepod,26.0,7
55.3468,-0.8697,2024-05-23 07:51:00,copepod,27.0,4
55.3468,-0.8697,2024-05-23 07:51:00,copepod,28.0,5
55.3468,-0.8697,2024-05-23 07:51:00,copepod,29.0,4
55.3468,-0.8697,2024-05-23 07:51:00,copepod,30.0,3
55.3468,-0.8697,2024-05-23 07:51:00,copepod,31.0,1
55.3468,-0.8697,2024-05-23 07:51:00,copepod,32.0,3
55.3468,-0.8697,2024-05-23 07:51:00,copepod,33.0,6
55.3468,-0.8697,2024-05-23 07:51:00,copepod,34.0,1
55.3468,-0.8697,2024-05-23 07:51:00,copepod,36.0,1
55.3468,-0.8697,2024-05-23 07:51:00,copepod,37.0,1
55.3468,-0.8697,2024-05-23 07:51:00,copepod,38.0,1
55.3468,-0.8697,2024-05-23 07:51:00,copepod,40.0,1
55.3468,-0.8697,2024-05-23 07:51:00,copepod,42.0,2
55.3468,-0.8697,2024-05-23 07:51:00,copepod,44.0,1
55.3468,-0.8697,2024-05-23 07:51:00,copepod,46.0,1
55.3468,-0.8697,2024-05-23 07:51:00,copepod,47.0,1
55.3468,-0.8697,2024-05-23 07:51:00,copepod,51.0,1
55.3468,-0.8697,2024-05-23 07:51:00,copepod,54.0,1
55.3468,-0.8697,2024-05-23 07:51:00,copepod,112.0,1
55.3468,-0.8697,2024-05-23 07:51:00,copepod,2927.0,1
55.3468,-0.8697,2024-05-23 07:51:00,detritus,0.0,34
55.3468,-0.8697,2024-05-23 07:51:00,detritus,6.0,1
55.3468,-0.8697,2024-05-23 07:51:00,detritus,7.0,1
55.3468,-0.8697,2024-05-23 07:51:00,detritus,8.0,2
55.3468,-0.8697,2024-05-23 07:51:00,detritus,9.0,2
55.3468,-0.8697,2024-05-23 07:51:00,detritus,10.0,1
55.3468,-0.8697,2024-05-23 07:51:00,detritus,11.0,1
55.3468,-0.8697,2024-05-23 07:51:00,detritus,13.0,1
55.3468,-0.8697,2024-05-23 07:51:00,detritus,14.0,2
55.3468,-0.8697,2024-05-23 07:51:00,detritus,16.0,3
55.3468,-0.8697,2024-05-23 07:51:00,detritus,17.0,5
55.3468,-0.8697,2024-05-23 07:51:00,detritus,18.0,9
55.3468,-0.8697,2024-05-23 07:51:00,detritus,19.0,6
55.3468,-0.8697,2024-05-23 07:51:00,detritus,20.0,8
55.3468,-0.8697,2024-05-23 07:51:00,detritus,21.0,15
55.3468,-0.8697,2024-05-23 07:51:00,detritus,22.0,12
55.3468,-0.8697,2024-05-23 07:51:00,detritus,23.0,6
55.3468,-0.8697,2024-05-23 07:51:00,detritus,24.0,5
55.3468,-0.8697,2024-05-23 07:51:00,detritus,25.0,4
55.3468,-0.8697,2024-05-23 07:51:00,detritus,26.0,5
55.3468,-0.8697,2024-05-23 07:51:00,detritus,27.0,3
55.3468,-0.8697,2024-05-23 07:51:00,detritus,28.0,5
55.3468,-0.8697,2024-05-23 07:51:00,detritus,29.0,3
55.3468,-0.8697,2024-05-23 07:51:00,detritus,30.0,3
55.3468,-0.8697,2024-05-23 07:51:00,detritus,31.0,3
55.3468,-0.8697,2024-05-23 07:51:00,detritus,35.0,1
55.3468,-0.8697,2024-05-23 07:51:00,detritus,36.0,1
55.3468,-0.8697,2024-05-23 07:51:00,detritus,37.0,1
55.3468,-0.8697,2024-05-23 07:51:00,detritus,39.0,2
55.3468,-0.8697,2024-05-23 07:51:00,detritus,41.0,1
55.3468,-0.8697,2024-05-23 07:51:00,detritus,44.0,1
55.3468,-0.8697,2024-05-23 07:51:00,detritus,48.0,1
55.3468,-0.8697,2024-05-23 07:51:00,detritus,50.0,2
55.3468,-0.8697,2024-05-23 07:51:00,detritus,54.0,1
55.3468,-0.8697,2024-05-23 07:51:00,detritus,57.0,1
55.3468,-0.8697,2024-05-23 07:51:00,detritus,58.0,2
55.3468,-0.8697,2024-05-23 07:51:00,detritus,63.0,1
55.3468,-0.8697,2024-05-23 07:51:00,detritus,70.0,1
55.3468,-0.8697,2024-05-23 07:51:00,detritus,74.0,2
55.3468,-0.8697,2024-05-23 07:51:00,detritus,106.0,1
55.3468,-0.8697,2024-05-23 07:51:00,detritus,110.0,1
55.3468,-0.8697,2024-05-23 07:51:00,detritus,114.0,1
55.3468,-0.8697,2024-05-23 07:51:00,detritus,117.0,1
55.3468,-0.8697,2024-05-23 07:51:00,detritus,511.0,1
55.3468,-0.8697,2024-05-23 07:51:00,detritus,1023.0,1
55.3468,-0.8697,2024-05-23 07:51:00,detritus,1135.0,1
55.3468,-0.8697,2024-05-23 07:51:00,detritus,1271.0,1
55.3468,-0.8697,2024-05-23 07:51:00,detritus,2143.0,1
55.3468,-0.8697,2024-05-23 07:51:00,detritus,2159.0,1
55.3468,-0.8697,2024-05-23 07:51:00,detritus,2423.0,1
55.3468,-0.8697,2024-05-23 07:51:00,detritus,2711.0,1
55.3468,-0.8697,2024-05-23 07:51:00,detritus,3223.0,1
55.3468,-0.8697,2024-05-23 07:51:00,detritus,3231.0,1
55.3468,-0.8697,2024-05-23 07:51:00,detritus,3439.0,1
55.3468,-0.8697,2024-05-23 07:51:00,noncopepod,0.0,8
55.3468,-0.8697,2024-05-23 07:51:00,noncopepod,10.0,1
55.3468,-0.8697,2024-05-23 07:51:00,noncopepod,13.0,2
